0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,Id,SalePrice
6.0,1976.0,1.0,0.0,672.0,1029.0,1117.0,1117.0,0.0,0.0,36.0,11856.0,6.0,0.0,4032.0,6174.0,6702.0,6702.0,0.0,0.0,3904576.0,1976.0,0.0,1327872.0,2033304.0,2207192.0,2207192.0,0.0,0.0,1.0,0.0,672.0,1029.0,1117.0,1117.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,451584.0,691488.0,750624.0,750624.0,0.0,0.0,1058841.0,1149393.0,1149393.0,0.0,0.0,1247689.0,1247689.0,0.0,0.0,1247689.0,0.0,0.0,0.0,0.0,0.0,280,107000
4.0,1885.0,2.0,0.0,560.0,777.0,2290.0,1246.0,1044.0,0.0,16.0,7540.0,8.0,0.0,2240.0,3108.0,9160.0,4984.0,4176.0,0.0,3553225.0,3770.0,0.0,1055600.0,1464645.0,4316650.0,2348710.0,1967940.0,0.0,4.0,0.0,1120.0,1554.0,4580.0,2492.0,2088.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,313600.0,435120.0,1282400.0,697760.0,584640.0,0.0,603729.0,1779330.0,968142.0,811188.0,0.0,5244100.0,2853340.0,2390760.0,0.0,1552516.0,1300824.0,0.0,1089936.0,0.0,0.0,190,122500
6.0,1972.0,1.0,1.0,264.0,483.0,948.0,483.0,465.0,1.0,36.0,11832.0,6.0,6.0,1584.0,2898.0,5688.0,2898.0,2790.0,6.0,3888784.0,1972.0,1972.0,520608.0,952476.0,1869456.0,952476.0,916980.0,1972.0,1.0,1.0,264.0,483.0,948.0,483.0,465.0,1.0,1.0,264.0,483.0,948.0,483.0,465.0,1.0,69696.0,127512.0,250272.0,127512.0,122760.0,264.0,233289.0,457884.0,233289.0,224595.0,483.0,898704.0,457884.0,440820.0,948.0,233289.0,224595.0,483.0,216225.0,465.0,1.0,2371,89000
6.0,1940.0,1.0,0.0,231.0,600.0,919.0,600.0,319.0,0.0,36.0,11640.0,6.0,0.0,1386.0,3600.0,5514.0,3600.0,1914.0,0.0,3763600.0,1940.0,0.0,448140.0,1164000.0,1782860.0,1164000.0,618860.0,0.0,1.0,0.0,231.0,600.0,919.0,600.0,319.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53361.0,138600.0,212289.0,138600.0,73689.0,0.0,360000.0,551400.0,360000.0,191400.0,0.0,844561.0,551400.0,293161.0,0.0,360000.0,191400.0,0.0,101761.0,0.0,0.0,213,95000
6.0,1968.0,1.0,1.0,412.0,912.0,1152.0,1152.0,0.0,1.0,36.0,11808.0,6.0,6.0,2472.0,5472.0,6912.0,6912.0,0.0,6.0,3873024.0,1968.0,1968.0,810816.0,1794816.0,2267136.0,2267136.0,0.0,1968.0,1.0,1.0,412.0,912.0,1152.0,1152.0,0.0,1.0,1.0,412.0,912.0,1152.0,1152.0,0.0,1.0,169744.0,375744.0,474624.0,474624.0,0.0,412.0,831744.0,1050624.0,1050624.0,0.0,912.0,1327104.0,1327104.0,0.0,1152.0,1327104.0,0.0,1152.0,0.0,0.0,1.0,1864,143450
9.0,2009.0,2.0,1.0,751.0,1590.0,2334.0,1627.0,707.0,2.0,81.0,18081.0,18.0,9.0,6759.0,14310.0,21006.0,14643.0,6363.0,18.0,4036081.0,4018.0,2009.0,1508759.0,3194310.0,4689006.0,3268643.0,1420363.0,4018.0,4.0,2.0,1502.0,3180.0,4668.0,3254.0,1414.0,4.0,1.0,751.0,1590.0,2334.0,1627.0,707.0,2.0,564001.0,1194090.0,1752834.0,1221877.0,530957.0,1502.0,2528100.0,3711060.0,2586930.0,1124130.0,3180.0,5447556.0,3797418.0,1650138.0,4668.0,2647129.0,1150289.0,3254.0,499849.0,1414.0,4.0,37,376162
5.0,1960.0,1.0,0.0,461.0,1268.0,1264.0,1264.0,0.0,0.0,25.0,9800.0,5.0,0.0,2305.0,6340.0,6320.0,6320.0,0.0,0.0,3841600.0,1960.0,0.0,903560.0,2485280.0,2477440.0,2477440.0,0.0,0.0,1.0,0.0,461.0,1268.0,1264.0,1264.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,212521.0,584548.0,582704.0,582704.0,0.0,0.0,1607824.0,1602752.0,1602752.0,0.0,0.0,1597696.0,1597696.0,0.0,0.0,1597696.0,0.0,0.0,0.0,0.0,0.0,146,167500
5.0,1979.0,0.0,2.0,528.0,1086.0,1224.0,1224.0,0.0,0.0,25.0,9895.0,0.0,10.0,2640.0,5430.0,6120.0,6120.0,0.0,0.0,3916441.0,0.0,3958.0,1044912.0,2149194.0,2422296.0,2422296.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1056.0,2172.0,2448.0,2448.0,0.0,0.0,278784.0,573408.0,646272.0,646272.0,0.0,0.0,1179396.0,1329264.0,1329264.0,0.0,0.0,1498176.0,1498176.0,0.0,0.0,1498176.0,0.0,0.0,0.0,0.0,0.0,809,153337
6.0,1925.0,2.0,0.0,300.0,672.0,1369.0,697.0,672.0,0.0,36.0,11550.0,12.0,0.0,1800.0,4032.0,8214.0,4182.0,4032.0,0.0,3705625.0,3850.0,0.0,577500.0,1293600.0,2635325.0,1341725.0,1293600.0,0.0,4.0,0.0,600.0,1344.0,2738.0,1394.0,1344.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90000.0,201600.0,410700.0,209100.0,201600.0,0.0,451584.0,919968.0,468384.0,451584.0,0.0,1874161.0,954193.0,919968.0,0.0,485809.0,468384.0,0.0,451584.0,0.0,0.0,767,103600
5.0,1976.0,1.0,0.0,308.0,894.0,894.0,894.0,0.0,0.0,25.0,9880.0,5.0,0.0,1540.0,4470.0,4470.0,4470.0,0.0,0.0,3904576.0,1976.0,0.0,608608.0,1766544.0,1766544.0,1766544.0,0.0,0.0,1.0,0.0,308.0,894.0,894.0,894.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94864.0,275352.0,275352.0,275352.0,0.0,0.0,799236.0,799236.0,799236.0,0.0,0.0,799236.0,799236.0,0.0,0.0,799236.0,0.0,0.0,0.0,0.0,0.0,262,128200
6.0,2000.0,2.0,1.0,440.0,756.0,1573.0,769.0,804.0,2.0,36.0,12000.0,12.0,6.0,2640.0,4536.0,9438.0,4614.0,4824.0,12.0,4000000.0,4000.0,2000.0,880000.0,1512000.0,3146000.0,1538000.0,1608000.0,4000.0,4.0,2.0,880.0,1512.0,3146.0,1538.0,1608.0,4.0,1.0,440.0,756.0,1573.0,769.0,804.0,2.0,193600.0,332640.0,692120.0,338360.0,353760.0,880.0,571536.0,1189188.0,581364.0,607824.0,1512.0,2474329.0,1209637.0,1264692.0,3146.0,591361.0,618276.0,1538.0,646416.0,1608.0,4.0,101,177500
8.0,2002.0,2.0,1.0,756.0,1671.0,2250.0,1687.0,563.0,2.0,64.0,16016.0,16.0,8.0,6048.0,13368.0,18000.0,13496.0,4504.0,16.0,4008004.0,4004.0,2002.0,1513512.0,3345342.0,4504500.0,3377374.0,1127126.0,4004.0,4.0,2.0,1512.0,3342.0,4500.0,3374.0,1126.0,4.0,1.0,756.0,1671.0,2250.0,1687.0,563.0,2.0,571536.0,1263276.0,1701000.0,1275372.0,425628.0,1512.0,2792241.0,3759750.0,2818977.0,940773.0,3342.0,5062500.0,3795750.0,1266750.0,4500.0,2845969.0,949781.0,3374.0,316969.0,1126.0,4.0,48,320000
6.0,2000.0,2.0,1.0,394.0,794.0,1514.0,819.0,695.0,2.0,36.0,12000.0,12.0,6.0,2364.0,4764.0,9084.0,4914.0,4170.0,12.0,4000000.0,4000.0,2000.0,788000.0,1588000.0,3028000.0,1638000.0,1390000.0,4000.0,4.0,2.0,788.0,1588.0,3028.0,1638.0,1390.0,4.0,1.0,394.0,794.0,1514.0,819.0,695.0,2.0,155236.0,312836.0,596516.0,322686.0,273830.0,788.0,630436.0,1202116.0,650286.0,551830.0,1588.0,2292196.0,1239966.0,1052230.0,3028.0,670761.0,569205.0,1638.0,483025.0,1390.0,4.0,489,190000
6.0,1971.0,1.0,1.0,0.0,672.0,1218.0,672.0,546.0,1.0,36.0,11826.0,6.0,6.0,0.0,4032.0,7308.0,4032.0,3276.0,6.0,3884841.0,1971.0,1971.0,0.0,1324512.0,2400678.0,1324512.0,1076166.0,1971.0,1.0,1.0,0.0,672.0,1218.0,672.0,546.0,1.0,1.0,0.0,672.0,1218.0,672.0,546.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,451584.0,818496.0,451584.0,366912.0,672.0,1483524.0,818496.0,665028.0,1218.0,451584.0,366912.0,672.0,298116.0,546.0,1.0,2369,91500
5.0,1954.0,2.0,0.0,256.0,811.0,1387.0,811.0,576.0,0.0,25.0,9770.0,10.0,0.0,1280.0,4055.0,6935.0,4055.0,2880.0,0.0,3818116.0,3908.0,0.0,500224.0,1584694.0,2710198.0,1584694.0,1125504.0,0.0,4.0,0.0,512.0,1622.0,2774.0,1622.0,1152.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65536.0,207616.0,355072.0,207616.0,147456.0,0.0,657721.0,1124857.0,657721.0,467136.0,0.0,1923769.0,1124857.0,798912.0,0.0,657721.0,467136.0,0.0,331776.0,0.0,0.0,707,93000
4.0,1920.0,1.0,0.0,250.0,649.0,1317.0,649.0,668.0,0.0,16.0,7680.0,4.0,0.0,1000.0,2596.0,5268.0,2596.0,2672.0,0.0,3686400.0,1920.0,0.0,480000.0,1246080.0,2528640.0,1246080.0,1282560.0,0.0,1.0,0.0,250.0,649.0,1317.0,649.0,668.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,62500.0,162250.0,329250.0,162250.0,167000.0,0.0,421201.0,854733.0,421201.0,433532.0,0.0,1734489.0,854733.0,879756.0,0.0,421201.0,433532.0,0.0,446224.0,0.0,0.0,1556,40000
6.0,1914.0,1.0,1.0,0.0,684.0,1355.0,773.0,582.0,1.0,36.0,11484.0,6.0,6.0,0.0,4104.0,8130.0,4638.0,3492.0,6.0,3663396.0,1914.0,1914.0,0.0,1309176.0,2593470.0,1479522.0,1113948.0,1914.0,1.0,1.0,0.0,684.0,1355.0,773.0,582.0,1.0,1.0,0.0,684.0,1355.0,773.0,582.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,467856.0,926820.0,528732.0,398088.0,684.0,1836025.0,1047415.0,788610.0,1355.0,597529.0,449886.0,773.0,338724.0,582.0,1.0,2034,127000
4.0,1896.0,1.0,0.0,330.0,756.0,952.0,952.0,0.0,0.0,16.0,7584.0,4.0,0.0,1320.0,3024.0,3808.0,3808.0,0.0,0.0,3594816.0,1896.0,0.0,625680.0,1433376.0,1804992.0,1804992.0,0.0,0.0,1.0,0.0,330.0,756.0,952.0,952.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108900.0,249480.0,314160.0,314160.0,0.0,0.0,571536.0,719712.0,719712.0,0.0,0.0,906304.0,906304.0,0.0,0.0,906304.0,0.0,0.0,0.0,0.0,0.0,308,50138
6.0,1976.0,1.0,1.0,504.0,1143.0,1113.0,1113.0,0.0,1.0,36.0,11856.0,6.0,6.0,3024.0,6858.0,6678.0,6678.0,0.0,6.0,3904576.0,1976.0,1976.0,995904.0,2258568.0,2199288.0,2199288.0,0.0,1976.0,1.0,1.0,504.0,1143.0,1113.0,1113.0,0.0,1.0,1.0,504.0,1143.0,1113.0,1113.0,0.0,1.0,254016.0,576072.0,560952.0,560952.0,0.0,504.0,1306449.0,1272159.0,1272159.0,0.0,1143.0,1238769.0,1238769.0,0.0,1113.0,1238769.0,0.0,1113.0,0.0,0.0,1.0,2176,148000
5.0,1940.0,1.0,0.0,924.0,740.0,778.0,778.0,0.0,0.0,25.0,9700.0,5.0,0.0,4620.0,3700.0,3890.0,3890.0,0.0,0.0,3763600.0,1940.0,0.0,1792560.0,1435600.0,1509320.0,1509320.0,0.0,0.0,1.0,0.0,924.0,740.0,778.0,778.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,853776.0,683760.0,718872.0,718872.0,0.0,0.0,547600.0,575720.0,575720.0,0.0,0.0,605284.0,605284.0,0.0,0.0,605284.0,0.0,0.0,0.0,0.0,0.0,1549,120500
6.0,1940.0,2.0,0.0,240.0,778.0,1489.0,944.0,545.0,0.0,36.0,11640.0,12.0,0.0,1440.0,4668.0,8934.0,5664.0,3270.0,0.0,3763600.0,3880.0,0.0,465600.0,1509320.0,2888660.0,1831360.0,1057300.0,0.0,4.0,0.0,480.0,1556.0,2978.0,1888.0,1090.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57600.0,186720.0,357360.0,226560.0,130800.0,0.0,605284.0,1158442.0,734432.0,424010.0,0.0,2217121.0,1405616.0,811505.0,0.0,891136.0,514480.0,0.0,297025.0,0.0,0.0,909,139500
9.0,2007.0,2.0,0.0,768.0,1698.0,1698.0,1698.0,0.0,0.0,81.0,18063.0,18.0,0.0,6912.0,15282.0,15282.0,15282.0,0.0,0.0,4028049.0,4014.0,0.0,1541376.0,3407886.0,3407886.0,3407886.0,0.0,0.0,4.0,0.0,1536.0,3396.0,3396.0,3396.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,589824.0,1304064.0,1304064.0,1304064.0,0.0,0.0,2883204.0,2883204.0,2883204.0,0.0,0.0,2883204.0,2883204.0,0.0,0.0,2883204.0,0.0,0.0,0.0,0.0,0.0,892,320000
7.0,1937.0,1.0,1.0,498.0,1005.0,2267.0,1262.0,1005.0,1.0,49.0,13559.0,7.0,7.0,3486.0,7035.0,15869.0,8834.0,7035.0,7.0,3751969.0,1937.0,1937.0,964626.0,1946685.0,4391179.0,2444494.0,1946685.0,1937.0,1.0,1.0,498.0,1005.0,2267.0,1262.0,1005.0,1.0,1.0,498.0,1005.0,2267.0,1262.0,1005.0,1.0,248004.0,500490.0,1128966.0,628476.0,500490.0,498.0,1010025.0,2278335.0,1268310.0,1010025.0,1005.0,5139289.0,2860954.0,2278335.0,2267.0,1592644.0,1268310.0,1262.0,1010025.0,1005.0,1.0,2045,219000
5.0,1983.0,1.0,0.0,484.0,864.0,902.0,902.0,0.0,0.0,25.0,9915.0,5.0,0.0,2420.0,4320.0,4510.0,4510.0,0.0,0.0,3932289.0,1983.0,0.0,959772.0,1713312.0,1788666.0,1788666.0,0.0,0.0,1.0,0.0,484.0,864.0,902.0,902.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234256.0,418176.0,436568.0,436568.0,0.0,0.0,746496.0,779328.0,779328.0,0.0,0.0,813604.0,813604.0,0.0,0.0,813604.0,0.0,0.0,0.0,0.0,0.0,2927,131000
6.0,2006.0,2.0,1.0,440.0,738.0,1495.0,738.0,757.0,2.0,36.0,12036.0,12.0,6.0,2640.0,4428.0,8970.0,4428.0,4542.0,12.0,4024036.0,4012.0,2006.0,882640.0,1480428.0,2998970.0,1480428.0,1518542.0,4012.0,4.0,2.0,880.0,1476.0,2990.0,1476.0,1514.0,4.0,1.0,440.0,738.0,1495.0,738.0,757.0,2.0,193600.0,324720.0,657800.0,324720.0,333080.0,880.0,544644.0,1103310.0,544644.0,558666.0,1476.0,2235025.0,1103310.0,1131715.0,2990.0,544644.0,558666.0,1476.0,573049.0,1514.0,4.0,1732,171925
5.0,1996.0,2.0,0.0,404.0,1348.0,1384.0,1384.0,0.0,0.0,25.0,9980.0,10.0,0.0,2020.0,6740.0,6920.0,6920.0,0.0,0.0,3984016.0,3992.0,0.0,806384.0,2690608.0,2762464.0,2762464.0,0.0,0.0,4.0,0.0,808.0,2696.0,2768.0,2768.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,163216.0,544592.0,559136.0,559136.0,0.0,0.0,1817104.0,1865632.0,1865632.0,0.0,0.0,1915456.0,1915456.0,0.0,0.0,1915456.0,0.0,0.0,0.0,0.0,0.0,998,177900
6.0,1921.0,1.0,0.0,228.0,585.0,1436.0,851.0,585.0,0.0,36.0,11526.0,6.0,0.0,1368.0,3510.0,8616.0,5106.0,3510.0,0.0,3690241.0,1921.0,0.0,437988.0,1123785.0,2758556.0,1634771.0,1123785.0,0.0,1.0,0.0,228.0,585.0,1436.0,851.0,585.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51984.0,133380.0,327408.0,194028.0,133380.0,0.0,342225.0,840060.0,497835.0,342225.0,0.0,2062096.0,1222036.0,840060.0,0.0,724201.0,497835.0,0.0,342225.0,0.0,0.0,2203,141500
6.0,1998.0,2.0,1.0,440.0,952.0,1636.0,952.0,684.0,2.0,36.0,11988.0,12.0,6.0,2640.0,5712.0,9816.0,5712.0,4104.0,12.0,3992004.0,3996.0,1998.0,879120.0,1902096.0,3268728.0,1902096.0,1366632.0,3996.0,4.0,2.0,880.0,1904.0,3272.0,1904.0,1368.0,4.0,1.0,440.0,952.0,1636.0,952.0,684.0,2.0,193600.0,418880.0,719840.0,418880.0,300960.0,880.0,906304.0,1557472.0,906304.0,651168.0,1904.0,2676496.0,1557472.0,1119024.0,3272.0,906304.0,651168.0,1904.0,467856.0,1368.0,4.0,356,191000
6.0,2004.0,1.0,1.0,576.0,1158.0,1158.0,1158.0,0.0,1.0,36.0,12024.0,6.0,6.0,3456.0,6948.0,6948.0,6948.0,0.0,6.0,4016016.0,2004.0,2004.0,1154304.0,2320632.0,2320632.0,2320632.0,0.0,2004.0,1.0,1.0,576.0,1158.0,1158.0,1158.0,0.0,1.0,1.0,576.0,1158.0,1158.0,1158.0,0.0,1.0,331776.0,667008.0,667008.0,667008.0,0.0,576.0,1340964.0,1340964.0,1340964.0,0.0,1158.0,1340964.0,1340964.0,0.0,1158.0,1340964.0,0.0,1158.0,0.0,0.0,1.0,2475,158000
8.0,2006.0,2.0,0.0,870.0,1638.0,1646.0,1646.0,0.0,0.0,64.0,16048.0,16.0,0.0,6960.0,13104.0,13168.0,13168.0,0.0,0.0,4024036.0,4012.0,0.0,1745220.0,3285828.0,3301876.0,3301876.0,0.0,0.0,4.0,0.0,1740.0,3276.0,3292.0,3292.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,756900.0,1425060.0,1432020.0,1432020.0,0.0,0.0,2683044.0,2696148.0,2696148.0,0.0,0.0,2709316.0,2709316.0,0.0,0.0,2709316.0,0.0,0.0,0.0,0.0,0.0,2264,248900
5.0,1937.0,1.0,1.0,240.0,731.0,1768.0,981.0,787.0,1.0,25.0,9685.0,5.0,5.0,1200.0,3655.0,8840.0,4905.0,3935.0,5.0,3751969.0,1937.0,1937.0,464880.0,1415947.0,3424616.0,1900197.0,1524419.0,1937.0,1.0,1.0,240.0,731.0,1768.0,981.0,787.0,1.0,1.0,240.0,731.0,1768.0,981.0,787.0,1.0,57600.0,175440.0,424320.0,235440.0,188880.0,240.0,534361.0,1292408.0,717111.0,575297.0,731.0,3125824.0,1734408.0,1391416.0,1768.0,962361.0,772047.0,981.0,619369.0,787.0,1.0,2201,175000
6.0,1965.0,2.0,0.0,299.0,1187.0,1565.0,1565.0,0.0,0.0,36.0,11790.0,12.0,0.0,1794.0,7122.0,9390.0,9390.0,0.0,0.0,3861225.0,3930.0,0.0,587535.0,2332455.0,3075225.0,3075225.0,0.0,0.0,4.0,0.0,598.0,2374.0,3130.0,3130.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89401.0,354913.0,467935.0,467935.0,0.0,0.0,1408969.0,1857655.0,1857655.0,0.0,0.0,2449225.0,2449225.0,0.0,0.0,2449225.0,0.0,0.0,0.0,0.0,0.0,2545,185900
7.0,1914.0,1.0,1.0,320.0,880.0,1768.0,880.0,888.0,1.0,49.0,13398.0,7.0,7.0,2240.0,6160.0,12376.0,6160.0,6216.0,7.0,3663396.0,1914.0,1914.0,612480.0,1684320.0,3383952.0,1684320.0,1699632.0,1914.0,1.0,1.0,320.0,880.0,1768.0,880.0,888.0,1.0,1.0,320.0,880.0,1768.0,880.0,888.0,1.0,102400.0,281600.0,565760.0,281600.0,284160.0,320.0,774400.0,1555840.0,774400.0,781440.0,880.0,3125824.0,1555840.0,1569984.0,1768.0,774400.0,781440.0,880.0,788544.0,888.0,1.0,2660,163000
5.0,1951.0,2.0,0.0,0.0,660.0,1396.0,1060.0,336.0,0.0,25.0,9755.0,10.0,0.0,0.0,3300.0,6980.0,5300.0,1680.0,0.0,3806401.0,3902.0,0.0,0.0,1287660.0,2723596.0,2068060.0,655536.0,0.0,4.0,0.0,0.0,1320.0,2792.0,2120.0,672.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,435600.0,921360.0,699600.0,221760.0,0.0,1948816.0,1479760.0,469056.0,0.0,1123600.0,356160.0,0.0,112896.0,0.0,0.0,2882,115000
6.0,1978.0,1.0,0.0,484.0,1008.0,1096.0,1096.0,0.0,0.0,36.0,11868.0,6.0,0.0,2904.0,6048.0,6576.0,6576.0,0.0,0.0,3912484.0,1978.0,0.0,957352.0,1993824.0,2167888.0,2167888.0,0.0,0.0,1.0,0.0,484.0,1008.0,1096.0,1096.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234256.0,487872.0,530464.0,530464.0,0.0,0.0,1016064.0,1104768.0,1104768.0,0.0,0.0,1201216.0,1201216.0,0.0,0.0,1201216.0,0.0,0.0,0.0,0.0,0.0,1379,157500
7.0,1999.0,2.0,1.0,658.0,1177.0,2312.0,1223.0,1089.0,2.0,49.0,13993.0,14.0,7.0,4606.0,8239.0,16184.0,8561.0,7623.0,14.0,3996001.0,3998.0,1999.0,1315342.0,2352823.0,4621688.0,2444777.0,2176911.0,3998.0,4.0,2.0,1316.0,2354.0,4624.0,2446.0,2178.0,4.0,1.0,658.0,1177.0,2312.0,1223.0,1089.0,2.0,432964.0,774466.0,1521296.0,804734.0,716562.0,1316.0,1385329.0,2721224.0,1439471.0,1281753.0,2354.0,5345344.0,2827576.0,2517768.0,4624.0,1495729.0,1331847.0,2446.0,1185921.0,2178.0,4.0,491,245000
8.0,1993.0,2.0,0.0,462.0,1337.0,1337.0,1337.0,0.0,0.0,64.0,15944.0,16.0,0.0,3696.0,10696.0,10696.0,10696.0,0.0,0.0,3972049.0,3986.0,0.0,920766.0,2664641.0,2664641.0,2664641.0,0.0,0.0,4.0,0.0,924.0,2674.0,2674.0,2674.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213444.0,617694.0,617694.0,617694.0,0.0,0.0,1787569.0,1787569.0,1787569.0,0.0,0.0,1787569.0,1787569.0,0.0,0.0,1787569.0,0.0,0.0,0.0,0.0,0.0,1002,180000
7.0,2004.0,2.0,1.0,480.0,551.0,1102.0,551.0,551.0,2.0,49.0,14028.0,14.0,7.0,3360.0,3857.0,7714.0,3857.0,3857.0,14.0,4016016.0,4008.0,2004.0,961920.0,1104204.0,2208408.0,1104204.0,1104204.0,4008.0,4.0,2.0,960.0,1102.0,2204.0,1102.0,1102.0,4.0,1.0,480.0,551.0,1102.0,551.0,551.0,2.0,230400.0,264480.0,528960.0,264480.0,264480.0,960.0,303601.0,607202.0,303601.0,303601.0,1102.0,1214404.0,607202.0,607202.0,2204.0,303601.0,303601.0,1102.0,303601.0,1102.0,4.0,1848,148800
8.0,2002.0,2.0,1.0,577.0,1128.0,2031.0,1128.0,903.0,2.0,64.0,16016.0,16.0,8.0,4616.0,9024.0,16248.0,9024.0,7224.0,16.0,4008004.0,4004.0,2002.0,1155154.0,2258256.0,4066062.0,2258256.0,1807806.0,4004.0,4.0,2.0,1154.0,2256.0,4062.0,2256.0,1806.0,4.0,1.0,577.0,1128.0,2031.0,1128.0,903.0,2.0,332929.0,650856.0,1171887.0,650856.0,521031.0,1154.0,1272384.0,2290968.0,1272384.0,1018584.0,2256.0,4124961.0,2290968.0,1833993.0,4062.0,1272384.0,1018584.0,2256.0,815409.0,1806.0,4.0,1455,237000
2.0,1920.0,1.0,0.0,246.0,290.0,438.0,438.0,0.0,0.0,4.0,3840.0,2.0,0.0,492.0,580.0,876.0,876.0,0.0,0.0,3686400.0,1920.0,0.0,472320.0,556800.0,840960.0,840960.0,0.0,0.0,1.0,0.0,246.0,290.0,438.0,438.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60516.0,71340.0,107748.0,107748.0,0.0,0.0,84100.0,127020.0,127020.0,0.0,0.0,191844.0,191844.0,0.0,0.0,191844.0,0.0,0.0,0.0,0.0,0.0,908,60000
5.0,1976.0,1.0,0.0,504.0,456.0,1033.0,1033.0,0.0,0.0,25.0,9880.0,5.0,0.0,2520.0,2280.0,5165.0,5165.0,0.0,0.0,3904576.0,1976.0,0.0,995904.0,901056.0,2041208.0,2041208.0,0.0,0.0,1.0,0.0,504.0,456.0,1033.0,1033.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,254016.0,229824.0,520632.0,520632.0,0.0,0.0,207936.0,471048.0,471048.0,0.0,0.0,1067089.0,1067089.0,0.0,0.0,1067089.0,0.0,0.0,0.0,0.0,0.0,1490,165000
7.0,2003.0,2.0,1.0,596.0,1129.0,2327.0,1129.0,1198.0,2.0,49.0,14021.0,14.0,7.0,4172.0,7903.0,16289.0,7903.0,8386.0,14.0,4012009.0,4006.0,2003.0,1193788.0,2261387.0,4660981.0,2261387.0,2399594.0,4006.0,4.0,2.0,1192.0,2258.0,4654.0,2258.0,2396.0,4.0,1.0,596.0,1129.0,2327.0,1129.0,1198.0,2.0,355216.0,672884.0,1386892.0,672884.0,714008.0,1192.0,1274641.0,2627183.0,1274641.0,1352542.0,2258.0,5414929.0,2627183.0,2787746.0,4654.0,1274641.0,1352542.0,2258.0,1435204.0,2396.0,4.0,1465,240000
7.0,1992.0,2.0,0.0,420.0,1168.0,1187.0,1187.0,0.0,0.0,49.0,13944.0,14.0,0.0,2940.0,8176.0,8309.0,8309.0,0.0,0.0,3968064.0,3984.0,0.0,836640.0,2326656.0,2364504.0,2364504.0,0.0,0.0,4.0,0.0,840.0,2336.0,2374.0,2374.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176400.0,490560.0,498540.0,498540.0,0.0,0.0,1364224.0,1386416.0,1386416.0,0.0,0.0,1408969.0,1408969.0,0.0,0.0,1408969.0,0.0,0.0,0.0,0.0,0.0,1627,160000
6.0,1945.0,1.0,0.0,440.0,780.0,1340.0,816.0,524.0,0.0,36.0,11670.0,6.0,0.0,2640.0,4680.0,8040.0,4896.0,3144.0,0.0,3783025.0,1945.0,0.0,855800.0,1517100.0,2606300.0,1587120.0,1019180.0,0.0,1.0,0.0,440.0,780.0,1340.0,816.0,524.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,193600.0,343200.0,589600.0,359040.0,230560.0,0.0,608400.0,1045200.0,636480.0,408720.0,0.0,1795600.0,1093440.0,702160.0,0.0,665856.0,427584.0,0.0,274576.0,0.0,0.0,2849,128000
4.0,1955.0,2.0,0.0,0.0,0.0,1152.0,1152.0,0.0,0.0,16.0,7820.0,8.0,0.0,0.0,0.0,4608.0,4608.0,0.0,0.0,3822025.0,3910.0,0.0,0.0,0.0,2252160.0,2252160.0,0.0,0.0,4.0,0.0,0.0,0.0,2304.0,2304.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1327104.0,1327104.0,0.0,0.0,1327104.0,0.0,0.0,0.0,0.0,0.0,1501,82000
