0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,Id
5.0,1955.0,1.0,0.0,336.0,1216.0,1216.0,1216.0,0.0,129500.0,0.0,25.0,9775.0,5.0,0.0,1680.0,6080.0,6080.0,6080.0,0.0,647500.0,0.0,3822025.0,1955.0,0.0,656880.0,2377280.0,2377280.0,2377280.0,0.0,253172500.0,0.0,1.0,0.0,336.0,1216.0,1216.0,1216.0,0.0,129500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112896.0,408576.0,408576.0,408576.0,0.0,43512000.0,0.0,1478656.0,1478656.0,1478656.0,0.0,157472000.0,0.0,1478656.0,1478656.0,0.0,157472000.0,0.0,1478656.0,0.0,157472000.0,0.0,0.0,0.0,0.0,16770250000.0,0.0,0.0,1930
5.0,1936.0,1.0,0.0,240.0,896.0,1344.0,896.0,448.0,115000.0,0.0,25.0,9680.0,5.0,0.0,1200.0,4480.0,6720.0,4480.0,2240.0,575000.0,0.0,3748096.0,1936.0,0.0,464640.0,1734656.0,2601984.0,1734656.0,867328.0,222640000.0,0.0,1.0,0.0,240.0,896.0,1344.0,896.0,448.0,115000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,57600.0,215040.0,322560.0,215040.0,107520.0,27600000.0,0.0,802816.0,1204224.0,802816.0,401408.0,103040000.0,0.0,1806336.0,1204224.0,602112.0,154560000.0,0.0,802816.0,401408.0,103040000.0,0.0,200704.0,51520000.0,0.0,13225000000.0,0.0,0.0,2677
5.0,1925.0,1.0,0.0,288.0,747.0,1159.0,747.0,412.0,114000.0,0.0,25.0,9625.0,5.0,0.0,1440.0,3735.0,5795.0,3735.0,2060.0,570000.0,0.0,3705625.0,1925.0,0.0,554400.0,1437975.0,2231075.0,1437975.0,793100.0,219450000.0,0.0,1.0,0.0,288.0,747.0,1159.0,747.0,412.0,114000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,82944.0,215136.0,333792.0,215136.0,118656.0,32832000.0,0.0,558009.0,865773.0,558009.0,307764.0,85158000.0,0.0,1343281.0,865773.0,477508.0,132126000.0,0.0,558009.0,307764.0,85158000.0,0.0,169744.0,46968000.0,0.0,12996000000.0,0.0,0.0,1256
4.0,1966.0,1.0,0.0,384.0,1056.0,1056.0,1056.0,0.0,107000.0,0.0,16.0,7864.0,4.0,0.0,1536.0,4224.0,4224.0,4224.0,0.0,428000.0,0.0,3865156.0,1966.0,0.0,754944.0,2076096.0,2076096.0,2076096.0,0.0,210362000.0,0.0,1.0,0.0,384.0,1056.0,1056.0,1056.0,0.0,107000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,147456.0,405504.0,405504.0,405504.0,0.0,41088000.0,0.0,1115136.0,1115136.0,1115136.0,0.0,112992000.0,0.0,1115136.0,1115136.0,0.0,112992000.0,0.0,1115136.0,0.0,112992000.0,0.0,0.0,0.0,0.0,11449000000.0,0.0,0.0,2484
5.0,1947.0,1.0,0.0,336.0,832.0,1216.0,832.0,384.0,118500.0,0.0,25.0,9735.0,5.0,0.0,1680.0,4160.0,6080.0,4160.0,1920.0,592500.0,0.0,3790809.0,1947.0,0.0,654192.0,1619904.0,2367552.0,1619904.0,747648.0,230719500.0,0.0,1.0,0.0,336.0,832.0,1216.0,832.0,384.0,118500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112896.0,279552.0,408576.0,279552.0,129024.0,39816000.0,0.0,692224.0,1011712.0,692224.0,319488.0,98592000.0,0.0,1478656.0,1011712.0,466944.0,144096000.0,0.0,692224.0,319488.0,98592000.0,0.0,147456.0,45504000.0,0.0,14042250000.0,0.0,0.0,1253
6.0,1929.0,1.0,0.0,208.0,862.0,1158.0,950.0,208.0,120000.0,0.0,36.0,11574.0,6.0,0.0,1248.0,5172.0,6948.0,5700.0,1248.0,720000.0,0.0,3721041.0,1929.0,0.0,401232.0,1662798.0,2233782.0,1832550.0,401232.0,231480000.0,0.0,1.0,0.0,208.0,862.0,1158.0,950.0,208.0,120000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,43264.0,179296.0,240864.0,197600.0,43264.0,24960000.0,0.0,743044.0,998196.0,818900.0,179296.0,103440000.0,0.0,1340964.0,1100100.0,240864.0,138960000.0,0.0,902500.0,197600.0,114000000.0,0.0,43264.0,24960000.0,0.0,14400000000.0,0.0,0.0,1337
8.0,2005.0,2.0,0.0,484.0,1538.0,1538.0,1538.0,0.0,260000.0,0.0,64.0,16040.0,16.0,0.0,3872.0,12304.0,12304.0,12304.0,0.0,2080000.0,0.0,4020025.0,4010.0,0.0,970420.0,3083690.0,3083690.0,3083690.0,0.0,521300000.0,0.0,4.0,0.0,968.0,3076.0,3076.0,3076.0,0.0,520000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234256.0,744392.0,744392.0,744392.0,0.0,125840000.0,0.0,2365444.0,2365444.0,2365444.0,0.0,399880000.0,0.0,2365444.0,2365444.0,0.0,399880000.0,0.0,2365444.0,0.0,399880000.0,0.0,0.0,0.0,0.0,67600000000.0,0.0,0.0,1788
5.0,1959.0,1.0,0.0,308.0,1143.0,1143.0,1143.0,0.0,136000.0,0.0,25.0,9795.0,5.0,0.0,1540.0,5715.0,5715.0,5715.0,0.0,680000.0,0.0,3837681.0,1959.0,0.0,603372.0,2239137.0,2239137.0,2239137.0,0.0,266424000.0,0.0,1.0,0.0,308.0,1143.0,1143.0,1143.0,0.0,136000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94864.0,352044.0,352044.0,352044.0,0.0,41888000.0,0.0,1306449.0,1306449.0,1306449.0,0.0,155448000.0,0.0,1306449.0,1306449.0,0.0,155448000.0,0.0,1306449.0,0.0,155448000.0,0.0,0.0,0.0,0.0,18496000000.0,0.0,0.0,141
4.0,1971.0,1.0,0.0,480.0,858.0,872.0,872.0,0.0,123000.0,0.0,16.0,7884.0,4.0,0.0,1920.0,3432.0,3488.0,3488.0,0.0,492000.0,0.0,3884841.0,1971.0,0.0,946080.0,1691118.0,1718712.0,1718712.0,0.0,242433000.0,0.0,1.0,0.0,480.0,858.0,872.0,872.0,0.0,123000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,230400.0,411840.0,418560.0,418560.0,0.0,59040000.0,0.0,736164.0,748176.0,748176.0,0.0,105534000.0,0.0,760384.0,760384.0,0.0,107256000.0,0.0,760384.0,0.0,107256000.0,0.0,0.0,0.0,0.0,15129000000.0,0.0,0.0,1669
6.0,1920.0,1.0,0.0,0.0,319.0,1406.0,1035.0,371.0,89500.0,0.0,36.0,11520.0,6.0,0.0,0.0,1914.0,8436.0,6210.0,2226.0,537000.0,0.0,3686400.0,1920.0,0.0,0.0,612480.0,2699520.0,1987200.0,712320.0,171840000.0,0.0,1.0,0.0,0.0,319.0,1406.0,1035.0,371.0,89500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,101761.0,448514.0,330165.0,118349.0,28550500.0,0.0,1976836.0,1455210.0,521626.0,125837000.0,0.0,1071225.0,383985.0,92632500.0,0.0,137641.0,33204500.0,0.0,8010250000.0,0.0,0.0,1366
6.0,2005.0,2.0,0.0,430.0,1324.0,1324.0,1324.0,0.0,199500.0,0.0,36.0,12030.0,12.0,0.0,2580.0,7944.0,7944.0,7944.0,0.0,1197000.0,0.0,4020025.0,4010.0,0.0,862150.0,2654620.0,2654620.0,2654620.0,0.0,399997500.0,0.0,4.0,0.0,860.0,2648.0,2648.0,2648.0,0.0,399000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,184900.0,569320.0,569320.0,569320.0,0.0,85785000.0,0.0,1752976.0,1752976.0,1752976.0,0.0,264138000.0,0.0,1752976.0,1752976.0,0.0,264138000.0,0.0,1752976.0,0.0,264138000.0,0.0,0.0,0.0,0.0,39800250000.0,0.0,0.0,52
5.0,1966.0,1.0,0.0,408.0,876.0,904.0,904.0,0.0,109900.0,0.0,25.0,9830.0,5.0,0.0,2040.0,4380.0,4520.0,4520.0,0.0,549500.0,0.0,3865156.0,1966.0,0.0,802128.0,1722216.0,1777264.0,1777264.0,0.0,216063400.0,0.0,1.0,0.0,408.0,876.0,904.0,904.0,0.0,109900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,166464.0,357408.0,368832.0,368832.0,0.0,44839200.0,0.0,767376.0,791904.0,791904.0,0.0,96272400.0,0.0,817216.0,817216.0,0.0,99349600.0,0.0,817216.0,0.0,99349600.0,0.0,0.0,0.0,0.0,12078010000.0,0.0,0.0,1380
7.0,1926.0,1.0,1.0,282.0,1276.0,2080.0,1276.0,804.0,234000.0,1.0,49.0,13482.0,7.0,7.0,1974.0,8932.0,14560.0,8932.0,5628.0,1638000.0,7.0,3709476.0,1926.0,1926.0,543132.0,2457576.0,4006080.0,2457576.0,1548504.0,450684000.0,1926.0,1.0,1.0,282.0,1276.0,2080.0,1276.0,804.0,234000.0,1.0,1.0,282.0,1276.0,2080.0,1276.0,804.0,234000.0,1.0,79524.0,359832.0,586560.0,359832.0,226728.0,65988000.0,282.0,1628176.0,2654080.0,1628176.0,1025904.0,298584000.0,1276.0,4326400.0,2654080.0,1672320.0,486720000.0,2080.0,1628176.0,1025904.0,298584000.0,1276.0,646416.0,188136000.0,804.0,54756000000.0,234000.0,1.0,919
6.0,2004.0,1.0,0.0,420.0,848.0,848.0,848.0,0.0,155900.0,0.0,36.0,12024.0,6.0,0.0,2520.0,5088.0,5088.0,5088.0,0.0,935400.0,0.0,4016016.0,2004.0,0.0,841680.0,1699392.0,1699392.0,1699392.0,0.0,312423600.0,0.0,1.0,0.0,420.0,848.0,848.0,848.0,0.0,155900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176400.0,356160.0,356160.0,356160.0,0.0,65478000.0,0.0,719104.0,719104.0,719104.0,0.0,132203200.0,0.0,719104.0,719104.0,0.0,132203200.0,0.0,719104.0,0.0,132203200.0,0.0,0.0,0.0,0.0,24304810000.0,0.0,0.0,2804
4.0,1957.0,1.0,0.0,304.0,1104.0,1788.0,1104.0,684.0,161500.0,0.0,16.0,7828.0,4.0,0.0,1216.0,4416.0,7152.0,4416.0,2736.0,646000.0,0.0,3829849.0,1957.0,0.0,594928.0,2160528.0,3499116.0,2160528.0,1338588.0,316055500.0,0.0,1.0,0.0,304.0,1104.0,1788.0,1104.0,684.0,161500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92416.0,335616.0,543552.0,335616.0,207936.0,49096000.0,0.0,1218816.0,1973952.0,1218816.0,755136.0,178296000.0,0.0,3196944.0,1973952.0,1222992.0,288762000.0,0.0,1218816.0,755136.0,178296000.0,0.0,467856.0,110466000.0,0.0,26082250000.0,0.0,0.0,782
6.0,1958.0,1.0,0.0,525.0,819.0,1344.0,1344.0,0.0,137500.0,0.0,36.0,11748.0,6.0,0.0,3150.0,4914.0,8064.0,8064.0,0.0,825000.0,0.0,3833764.0,1958.0,0.0,1027950.0,1603602.0,2631552.0,2631552.0,0.0,269225000.0,0.0,1.0,0.0,525.0,819.0,1344.0,1344.0,0.0,137500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,275625.0,429975.0,705600.0,705600.0,0.0,72187500.0,0.0,670761.0,1100736.0,1100736.0,0.0,112612500.0,0.0,1806336.0,1806336.0,0.0,184800000.0,0.0,1806336.0,0.0,184800000.0,0.0,0.0,0.0,0.0,18906250000.0,0.0,0.0,956
5.0,1910.0,2.0,0.0,0.0,840.0,2256.0,1128.0,1128.0,76500.0,0.0,25.0,9550.0,10.0,0.0,0.0,4200.0,11280.0,5640.0,5640.0,382500.0,0.0,3648100.0,3820.0,0.0,0.0,1604400.0,4308960.0,2154480.0,2154480.0,146115000.0,0.0,4.0,0.0,0.0,1680.0,4512.0,2256.0,2256.0,153000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,705600.0,1895040.0,947520.0,947520.0,64260000.0,0.0,5089536.0,2544768.0,2544768.0,172584000.0,0.0,1272384.0,1272384.0,86292000.0,0.0,1272384.0,86292000.0,0.0,5852250000.0,0.0,0.0,187
6.0,1988.0,2.0,1.0,521.0,1151.0,2060.0,1164.0,896.0,211000.0,2.0,36.0,11928.0,12.0,6.0,3126.0,6906.0,12360.0,6984.0,5376.0,1266000.0,12.0,3952144.0,3976.0,1988.0,1035748.0,2288188.0,4095280.0,2314032.0,1781248.0,419468000.0,3976.0,4.0,2.0,1042.0,2302.0,4120.0,2328.0,1792.0,422000.0,4.0,1.0,521.0,1151.0,2060.0,1164.0,896.0,211000.0,2.0,271441.0,599671.0,1073260.0,606444.0,466816.0,109931000.0,1042.0,1324801.0,2371060.0,1339764.0,1031296.0,242861000.0,2302.0,4243600.0,2397840.0,1845760.0,434660000.0,4120.0,1354896.0,1042944.0,245604000.0,2328.0,802816.0,189056000.0,1792.0,44521000000.0,422000.0,4.0,2074
6.0,1998.0,2.0,0.0,511.0,1405.0,1337.0,1337.0,0.0,181000.0,0.0,36.0,11988.0,12.0,0.0,3066.0,8430.0,8022.0,8022.0,0.0,1086000.0,0.0,3992004.0,3996.0,0.0,1020978.0,2807190.0,2671326.0,2671326.0,0.0,361638000.0,0.0,4.0,0.0,1022.0,2810.0,2674.0,2674.0,0.0,362000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,261121.0,717955.0,683207.0,683207.0,0.0,92491000.0,0.0,1974025.0,1878485.0,1878485.0,0.0,254305000.0,0.0,1787569.0,1787569.0,0.0,241997000.0,0.0,1787569.0,0.0,241997000.0,0.0,0.0,0.0,0.0,32761000000.0,0.0,0.0,1039
6.0,1966.0,1.0,1.0,490.0,1127.0,1165.0,1165.0,0.0,174900.0,1.0,36.0,11796.0,6.0,6.0,2940.0,6762.0,6990.0,6990.0,0.0,1049400.0,6.0,3865156.0,1966.0,1966.0,963340.0,2215682.0,2290390.0,2290390.0,0.0,343853400.0,1966.0,1.0,1.0,490.0,1127.0,1165.0,1165.0,0.0,174900.0,1.0,1.0,490.0,1127.0,1165.0,1165.0,0.0,174900.0,1.0,240100.0,552230.0,570850.0,570850.0,0.0,85701000.0,490.0,1270129.0,1312955.0,1312955.0,0.0,197112300.0,1127.0,1357225.0,1357225.0,0.0,203758500.0,1165.0,1357225.0,0.0,203758500.0,1165.0,0.0,0.0,0.0,30590010000.0,174900.0,1.0,1210
5.0,1966.0,1.0,0.0,564.0,1164.0,1320.0,1320.0,0.0,164500.0,0.0,25.0,9830.0,5.0,0.0,2820.0,5820.0,6600.0,6600.0,0.0,822500.0,0.0,3865156.0,1966.0,0.0,1108824.0,2288424.0,2595120.0,2595120.0,0.0,323407000.0,0.0,1.0,0.0,564.0,1164.0,1320.0,1320.0,0.0,164500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,318096.0,656496.0,744480.0,744480.0,0.0,92778000.0,0.0,1354896.0,1536480.0,1536480.0,0.0,191478000.0,0.0,1742400.0,1742400.0,0.0,217140000.0,0.0,1742400.0,0.0,217140000.0,0.0,0.0,0.0,0.0,27060250000.0,0.0,0.0,2710
7.0,2004.0,2.0,0.0,532.0,1517.0,1535.0,1535.0,0.0,214000.0,0.0,49.0,14028.0,14.0,0.0,3724.0,10619.0,10745.0,10745.0,0.0,1498000.0,0.0,4016016.0,4008.0,0.0,1066128.0,3040068.0,3076140.0,3076140.0,0.0,428856000.0,0.0,4.0,0.0,1064.0,3034.0,3070.0,3070.0,0.0,428000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283024.0,807044.0,816620.0,816620.0,0.0,113848000.0,0.0,2301289.0,2328595.0,2328595.0,0.0,324638000.0,0.0,2356225.0,2356225.0,0.0,328490000.0,0.0,2356225.0,0.0,328490000.0,0.0,0.0,0.0,0.0,45796000000.0,0.0,0.0,44
7.0,1980.0,2.0,1.0,489.0,738.0,2044.0,1277.0,767.0,185000.0,2.0,49.0,13860.0,14.0,7.0,3423.0,5166.0,14308.0,8939.0,5369.0,1295000.0,14.0,3920400.0,3960.0,1980.0,968220.0,1461240.0,4047120.0,2528460.0,1518660.0,366300000.0,3960.0,4.0,2.0,978.0,1476.0,4088.0,2554.0,1534.0,370000.0,4.0,1.0,489.0,738.0,2044.0,1277.0,767.0,185000.0,2.0,239121.0,360882.0,999516.0,624453.0,375063.0,90465000.0,978.0,544644.0,1508472.0,942426.0,566046.0,136530000.0,1476.0,4177936.0,2610188.0,1567748.0,378140000.0,4088.0,1630729.0,979459.0,236245000.0,2554.0,588289.0,141895000.0,1534.0,34225000000.0,370000.0,4.0,1026
4.0,1929.0,1.0,0.0,336.0,704.0,1136.0,624.0,512.0,123000.0,0.0,16.0,7716.0,4.0,0.0,1344.0,2816.0,4544.0,2496.0,2048.0,492000.0,0.0,3721041.0,1929.0,0.0,648144.0,1358016.0,2191344.0,1203696.0,987648.0,237267000.0,0.0,1.0,0.0,336.0,704.0,1136.0,624.0,512.0,123000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,112896.0,236544.0,381696.0,209664.0,172032.0,41328000.0,0.0,495616.0,799744.0,439296.0,360448.0,86592000.0,0.0,1290496.0,708864.0,581632.0,139728000.0,0.0,389376.0,319488.0,76752000.0,0.0,262144.0,62976000.0,0.0,15129000000.0,0.0,0.0,1343
6.0,1979.0,2.0,0.0,486.0,1001.0,1299.0,1299.0,0.0,183500.0,0.0,36.0,11874.0,12.0,0.0,2916.0,6006.0,7794.0,7794.0,0.0,1101000.0,0.0,3916441.0,3958.0,0.0,961794.0,1980979.0,2570721.0,2570721.0,0.0,363146500.0,0.0,4.0,0.0,972.0,2002.0,2598.0,2598.0,0.0,367000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,236196.0,486486.0,631314.0,631314.0,0.0,89181000.0,0.0,1002001.0,1300299.0,1300299.0,0.0,183683500.0,0.0,1687401.0,1687401.0,0.0,238366500.0,0.0,1687401.0,0.0,238366500.0,0.0,0.0,0.0,0.0,33672250000.0,0.0,0.0,2248
8.0,1999.0,2.0,1.0,492.0,776.0,1441.0,764.0,677.0,174000.0,2.0,64.0,15992.0,16.0,8.0,3936.0,6208.0,11528.0,6112.0,5416.0,1392000.0,16.0,3996001.0,3998.0,1999.0,983508.0,1551224.0,2880559.0,1527236.0,1353323.0,347826000.0,3998.0,4.0,2.0,984.0,1552.0,2882.0,1528.0,1354.0,348000.0,4.0,1.0,492.0,776.0,1441.0,764.0,677.0,174000.0,2.0,242064.0,381792.0,708972.0,375888.0,333084.0,85608000.0,984.0,602176.0,1118216.0,592864.0,525352.0,135024000.0,1552.0,2076481.0,1100924.0,975557.0,250734000.0,2882.0,583696.0,517228.0,132936000.0,1528.0,458329.0,117798000.0,1354.0,30276000000.0,348000.0,4.0,1849
5.0,1953.0,2.0,0.0,649.0,1073.0,1630.0,1630.0,0.0,130000.0,0.0,25.0,9765.0,10.0,0.0,3245.0,5365.0,8150.0,8150.0,0.0,650000.0,0.0,3814209.0,3906.0,0.0,1267497.0,2095569.0,3183390.0,3183390.0,0.0,253890000.0,0.0,4.0,0.0,1298.0,2146.0,3260.0,3260.0,0.0,260000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,421201.0,696377.0,1057870.0,1057870.0,0.0,84370000.0,0.0,1151329.0,1748990.0,1748990.0,0.0,139490000.0,0.0,2656900.0,2656900.0,0.0,211900000.0,0.0,2656900.0,0.0,211900000.0,0.0,0.0,0.0,0.0,16900000000.0,0.0,0.0,2076
7.0,1925.0,1.0,1.0,546.0,728.0,1641.0,832.0,809.0,178000.0,1.0,49.0,13475.0,7.0,7.0,3822.0,5096.0,11487.0,5824.0,5663.0,1246000.0,7.0,3705625.0,1925.0,1925.0,1051050.0,1401400.0,3158925.0,1601600.0,1557325.0,342650000.0,1925.0,1.0,1.0,546.0,728.0,1641.0,832.0,809.0,178000.0,1.0,1.0,546.0,728.0,1641.0,832.0,809.0,178000.0,1.0,298116.0,397488.0,895986.0,454272.0,441714.0,97188000.0,546.0,529984.0,1194648.0,605696.0,588952.0,129584000.0,728.0,2692881.0,1365312.0,1327569.0,292098000.0,1641.0,692224.0,673088.0,148096000.0,832.0,654481.0,144002000.0,809.0,31684000000.0,178000.0,1.0,2641
5.0,1997.0,2.0,1.0,482.0,928.0,1629.0,928.0,701.0,189900.0,2.0,25.0,9985.0,10.0,5.0,2410.0,4640.0,8145.0,4640.0,3505.0,949500.0,10.0,3988009.0,3994.0,1997.0,962554.0,1853216.0,3253113.0,1853216.0,1399897.0,379230300.0,3994.0,4.0,2.0,964.0,1856.0,3258.0,1856.0,1402.0,379800.0,4.0,1.0,482.0,928.0,1629.0,928.0,701.0,189900.0,2.0,232324.0,447296.0,785178.0,447296.0,337882.0,91531800.0,964.0,861184.0,1511712.0,861184.0,650528.0,176227200.0,1856.0,2653641.0,1511712.0,1141929.0,309347100.0,3258.0,861184.0,650528.0,176227200.0,1856.0,491401.0,133119900.0,1402.0,36062010000.0,379800.0,4.0,5
6.0,2003.0,1.0,0.0,420.0,848.0,848.0,848.0,0.0,144000.0,0.0,36.0,12018.0,6.0,0.0,2520.0,5088.0,5088.0,5088.0,0.0,864000.0,0.0,4012009.0,2003.0,0.0,841260.0,1698544.0,1698544.0,1698544.0,0.0,288432000.0,0.0,1.0,0.0,420.0,848.0,848.0,848.0,0.0,144000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,176400.0,356160.0,356160.0,356160.0,0.0,60480000.0,0.0,719104.0,719104.0,719104.0,0.0,122112000.0,0.0,719104.0,719104.0,0.0,122112000.0,0.0,719104.0,0.0,122112000.0,0.0,0.0,0.0,0.0,20736000000.0,0.0,0.0,878
6.0,1930.0,1.0,0.0,432.0,816.0,816.0,816.0,0.0,120500.0,0.0,36.0,11580.0,6.0,0.0,2592.0,4896.0,4896.0,4896.0,0.0,723000.0,0.0,3724900.0,1930.0,0.0,833760.0,1574880.0,1574880.0,1574880.0,0.0,232565000.0,0.0,1.0,0.0,432.0,816.0,816.0,816.0,0.0,120500.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,186624.0,352512.0,352512.0,352512.0,0.0,52056000.0,0.0,665856.0,665856.0,665856.0,0.0,98328000.0,0.0,665856.0,665856.0,0.0,98328000.0,0.0,665856.0,0.0,98328000.0,0.0,0.0,0.0,0.0,14520250000.0,0.0,0.0,1548
5.0,1994.0,1.0,1.0,672.0,1097.0,1097.0,1097.0,0.0,145000.0,1.0,25.0,9970.0,5.0,5.0,3360.0,5485.0,5485.0,5485.0,0.0,725000.0,5.0,3976036.0,1994.0,1994.0,1339968.0,2187418.0,2187418.0,2187418.0,0.0,289130000.0,1994.0,1.0,1.0,672.0,1097.0,1097.0,1097.0,0.0,145000.0,1.0,1.0,672.0,1097.0,1097.0,1097.0,0.0,145000.0,1.0,451584.0,737184.0,737184.0,737184.0,0.0,97440000.0,672.0,1203409.0,1203409.0,1203409.0,0.0,159065000.0,1097.0,1203409.0,1203409.0,0.0,159065000.0,1097.0,1203409.0,0.0,159065000.0,1097.0,0.0,0.0,0.0,21025000000.0,145000.0,1.0,841
8.0,2000.0,2.0,0.0,499.0,1494.0,1652.0,1652.0,0.0,251000.0,0.0,64.0,16000.0,16.0,0.0,3992.0,11952.0,13216.0,13216.0,0.0,2008000.0,0.0,4000000.0,4000.0,0.0,998000.0,2988000.0,3304000.0,3304000.0,0.0,502000000.0,0.0,4.0,0.0,998.0,2988.0,3304.0,3304.0,0.0,502000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,249001.0,745506.0,824348.0,824348.0,0.0,125249000.0,0.0,2232036.0,2468088.0,2468088.0,0.0,374994000.0,0.0,2729104.0,2729104.0,0.0,414652000.0,0.0,2729104.0,0.0,414652000.0,0.0,0.0,0.0,0.0,63001000000.0,0.0,0.0,1621
4.0,1968.0,2.0,0.0,0.0,1768.0,1768.0,1768.0,0.0,136500.0,0.0,16.0,7872.0,8.0,0.0,0.0,7072.0,7072.0,7072.0,0.0,546000.0,0.0,3873024.0,3936.0,0.0,0.0,3479424.0,3479424.0,3479424.0,0.0,268632000.0,0.0,4.0,0.0,0.0,3536.0,3536.0,3536.0,0.0,273000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3125824.0,3125824.0,3125824.0,0.0,241332000.0,0.0,3125824.0,3125824.0,0.0,241332000.0,0.0,3125824.0,0.0,241332000.0,0.0,0.0,0.0,0.0,18632250000.0,0.0,0.0,218
4.0,1955.0,2.0,0.0,0.0,0.0,1152.0,1152.0,0.0,82500.0,0.0,16.0,7820.0,8.0,0.0,0.0,0.0,4608.0,4608.0,0.0,330000.0,0.0,3822025.0,3910.0,0.0,0.0,0.0,2252160.0,2252160.0,0.0,161287500.0,0.0,4.0,0.0,0.0,0.0,2304.0,2304.0,0.0,165000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1327104.0,1327104.0,0.0,95040000.0,0.0,1327104.0,0.0,95040000.0,0.0,0.0,0.0,0.0,6806250000.0,0.0,0.0,1504
2.0,1910.0,1.0,0.0,280.0,0.0,810.0,810.0,0.0,57625.0,0.0,4.0,3820.0,2.0,0.0,560.0,0.0,1620.0,1620.0,0.0,115250.0,0.0,3648100.0,1910.0,0.0,534800.0,0.0,1547100.0,1547100.0,0.0,110063750.0,0.0,1.0,0.0,280.0,0.0,810.0,810.0,0.0,57625.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,78400.0,0.0,226800.0,226800.0,0.0,16135000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,656100.0,656100.0,0.0,46676250.0,0.0,656100.0,0.0,46676250.0,0.0,0.0,0.0,0.0,3320640625.0,0.0,0.0,946
7.0,2007.0,2.0,0.0,484.0,1350.0,1358.0,1358.0,0.0,212500.0,0.0,49.0,14049.0,14.0,0.0,3388.0,9450.0,9506.0,9506.0,0.0,1487500.0,0.0,4028049.0,4014.0,0.0,971388.0,2709450.0,2725506.0,2725506.0,0.0,426487500.0,0.0,4.0,0.0,968.0,2700.0,2716.0,2716.0,0.0,425000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,234256.0,653400.0,657272.0,657272.0,0.0,102850000.0,0.0,1822500.0,1833300.0,1833300.0,0.0,286875000.0,0.0,1844164.0,1844164.0,0.0,288575000.0,0.0,1844164.0,0.0,288575000.0,0.0,0.0,0.0,0.0,45156250000.0,0.0,0.0,455
